"ISO","ID","HORI","BTOP","BBOT","SAMPLENO","PHH2O","PHKCL","PHCACL2","CACO3","CASO4","ORGC","ORGN","C/N","CA","MG","NA","K","SUM","EXACID","EXAL","CECSOIL","CECCLAY","CECORG","ECEC","BS","ALS","ESP","EC","CHEMREM","EDITDATE","VERIFIED"
"BR",6,1,0,28,"850189",5.19999980926514,4.09999990463257,,,,0.8299999833107,0.0500000007450581,,0.200000002980232,0.100000001490116,0.100000001490116,0.100000001490116,0.5,0.800000011920929,0.699999988079071,3.29999995231628,21,2.90000009536743,1.29999995231628,15,21,,0.0399999991059303,"specific surface = 14 m2/g fine earth","02.03.1995",""
"BR",6,2,28,56,"850190",5,4,,,,0.490000009536743,0.0700000002980232,,0,0,0,0.100000001490116,0.100000001490116,0.899999976158142,0.899999976158142,2.5,13,1.70000004768372,1,4,36,,0.0199999995529652,"specific surface = 14 m2/g fine earth","02.03.1995",""
"BR",6,3,56,85,"850191",4.80000019073486,4,,,,0.310000002384186,,,0,0,0.100000001490116,0,0.100000001490116,0.800000011920929,0.899999976158142,1.89999997615814,9,1.10000002384186,0.899999976158142,5,47,,0.0199999995529652,"specific surface = 14 m2/g fine earth","02.03.1995",""
"BR",6,4,85,165,"850192",5,4.09999990463257,,,,0.219999998807907,,,0,0,0,0,0,0.699999988079071,0.699999988079071,1.39999997615814,6,0.800000011920929,0.699999988079071,0,50,,0.00999999977648258,"specific surface = 14 m2/g fine earth","02.03.1995",""
"BR",6,5,165,250,"850193",5.09999990463257,4.19999980926514,,,,0.109999999403954,,,0,0,0.100000001490116,0,0.100000001490116,0.5,0.600000023841858,1.60000002384186,7,0.400000005960464,0.600000023841858,6,38,,0.00999999977648258,"specific surface = 16 m2/g fine earth","02.03.1995",""
"BR",7,1,0,15,"850194",6.19999980926514,5.19999980926514,,,,2.83999991416931,0.280000001192093,,10.3999996185303,2.20000004768372,0,1.10000002384186,13.6999998092651,0,0,17.7000007629395,32,9.89999961853027,13.6999998092651,77,0,,0.209999993443489,"specific surface = 83 m2/g fine earth","02.03.1995",""
"BR",7,2,15,30,"850195",6.40000009536743,5.30000019073486,,,,1.62000000476837,0.180000007152557,,8,1.5,0,0.5,10,0,0.100000001490116,12.1999998092651,21,5.69999980926514,10,82,1,,0.129999995231628,"specific surface = 81 m2/g fine earth","02.03.1995",""
"BR",7,3,30,75,"850196",6.80000019073486,5.40000009536743,,1,,0.9200000166893,0.100000001490116,,6.90000009536743,1.70000004768372,0,0.699999988079071,9.30000019073486,0,0,11.8999996185303,15,3.20000004768372,9.30000019073486,78,0,,0.0599999986588955,"specific surface = 109 m2/g fine earth","02.03.1995",""
"BR",7,4,75,125,"850197",6.90000009536743,5.59999990463257,,1,,0.600000023841858,0.0500000007450581,,5.80000019073486,2.09999990463257,0.100000001490116,0.899999976158142,8.89999961853027,0,0,10.6999998092651,13,2.09999990463257,8.89999961853027,83,0,,0.0500000007450581,"specific surface = 113 m2/g fine earth","02.03.1995",""
"BR",7,5,125,175,"850198",6.80000019073486,5.5,,1,,0.430000007152557,,,4.59999990463257,2.09999990463257,0,0.600000023841858,7.30000019073486,0,0,9,11,1.5,7.30000019073486,81,0,,0.0500000007450581,"specific surface = 114 m2/g fine earth","02.03.1995",""
"BR",7,6,175,275,"850199",6.09999990463257,4.80000019073486,,,,0.189999997615814,,,3.09999990463257,1.20000004768372,0,0.100000001490116,4.40000009536743,0,0,7.69999980926514,10,0.699999988079071,4.40000009536743,57,0,,0.00999999977648258,"specific surface = 110 m2/g fine earth","02.03.1995",""
"BR",8,1,0,22,"850200",4.19999980926514,3.79999995231628,,,,2.57999992370605,0.230000004172325,,0.800000011920929,0.5,0,0.200000002980232,1.5,3.59999990463257,3.79999995231628,12.1999998092651,15,9,5.09999990463257,12,31,,0.180000007152557,"specific surface = 91 m2/g fine earth","02.03.1995",""
"BR",8,2,22,44,"850201",4.40000009536743,3.79999995231628,,,,1.75999999046326,0.170000001788139,,0.800000011920929,0.200000002980232,0.200000002980232,0.100000001490116,1.29999995231628,3.59999990463257,3.70000004768372,10.1999998092651,12,6.19999980926514,4.90000009536743,13,36,,0.0599999986588955,"specific surface = 89 m2/g fine earth","02.03.1995",""
"BR",8,3,44,65,"850202",4.69999980926514,3.90000009536743,,,,1.3400000333786,0.100000001490116,,1,0.200000002980232,0.300000011920929,0,1.5,2.70000004768372,2.70000004768372,9,11,4.69999980926514,4.19999980926514,17,30,,0.0399999991059303,"specific surface = 88 m2/g fine earth","02.03.1995",""
"BR",8,4,65,120,"850203",5.09999990463257,4.19999980926514,,,,0.75,0.0399999991059303,,0.600000023841858,0.100000001490116,0.100000001490116,0,0.800000011920929,1.39999997615814,1.29999995231628,7.30000019073486,9,2.59999990463257,2.20000004768372,11,18,,0.00999999977648258,"specific surface = 93 m2/g fine earth","02.03.1995",""
"BR",8,6,310,350,"850205",5.40000009536743,4.40000009536743,,,,0.140000000596046,,,0.200000002980232,0.100000001490116,0.100000001490116,0,0.400000005960464,0.400000005960464,0.300000011920929,6.09999990463257,7,0.5,0.800000011920929,7,5,,0.00999999977648258,"specific surface = 92 m2/g fine earth","02.03.1995",""
"BR",8,7,420,450,"850206",5.40000009536743,4.40000009536743,,,,0.0900000035762787,,,0.200000002980232,0.100000001490116,0,0,0.300000011920929,0.400000005960464,0.300000011920929,4.80000019073486,6,0.300000011920929,0.699999988079071,6,6,,0.00999999977648258,"specific surface = 91 m2/g fine earth","02.03.1995",""
"BR",8,8,520,550,"850207",5.5,4.30000019073486,,0,,0.0599999986588955,,,0.200000002980232,0.100000001490116,0.100000001490116,0,0.400000005960464,0.699999988079071,0.699999988079071,7.5,9,0.200000002980232,1.10000002384186,5,9,,0.00999999977648258,"specific surface = 93 m2/g fine earth","02.03.1995",""
"BR",9,1,0,16,"850209",4.40000009536743,3.90000009536743,,,,3.69000005722046,0.219999998807907,,0.200000002980232,0.200000002980232,0.300000011920929,0.100000001490116,0.800000011920929,4.59999990463257,4.5,17.8999996185303,24,13,5.40000009536743,4,25,,0.0599999986588955,"specific surface = 113 m2/g fine earth","02.03.1995",""
